student_id,name,course,semester,attendance,previous_gpa,current_gpa,assignment_rate,internal_marks,backlogs,engagement,dropout,gpa_trend
STU1172,Kabir Chopra,B.Tech Electronics,8,54,7.13,6.08,46,64,2,60,1,-1.05
STU1173,Sneha Chopra,BCA,6,45,6.53,5.06,44,62,2,49,1,-1.47
STU1174,Ananya Kumar,B.Tech Mechanical,7,45,7.28,5.9,55,64,2,42,1,-1.38
STU1175,Arjun Chopra,B.Tech Electronics,2,61,7.16,6.3,37,56,2,51,1,-0.86
STU1176,Manish Kulkarni,B.Tech Electronics,4,60,7.8,6.4,61,48,1,56,1,-1.4
STU1177,Priya Mehta,B.Tech Electronics,3,64,6.0,5.4,43,49,2,60,1,-0.6
STU1178,Pari Joshi,B.Tech Computer Science,6,62,7.7,6.4,50,52,3,60,1,-1.3
STU1179,Reyansh Kulkarni,B.Tech Electronics,4,57,7.62,6.4,45,56,2,37,1,-1.22
STU1180,Kavya Verma,B.Tech Computer Science,3,47,7.03,6.4,51,68,2,45,1,-0.63
STU1181,Krishna Chopra,B.Tech Mechanical,8,59,6.14,5.74,49,52,1,42,1,-0.4
STU1182,Aarav Singh,B.Tech Mechanical,3,47,7.44,6.4,57,59,2,38,1,-1.04
STU1183,Tanvi Kapoor,BCA,5,49,7.08,6.4,43,64,2,48,1,-0.68
STU1184,Simran Chopra,B.Tech Electronics,3,51,7.16,6.38,54,55,2,49,1,-0.78
STU1185,Kabir Gupta,BCA,6,52,6.98,6.4,36,58,2,56,1,-0.58
STU1186,Pari Bose,B.Tech Mechanical,4,51,7.03,6.31,37,53,2,47,1,-0.72
STU1187,Sai Chopra,B.Tech Computer Science,6,51,7.68,6.18,52,58,1,40,1,-1.5
STU1188,Deepak Joshi,MCA,8,52,7.77,6.3,52,62,2,56,1,-1.47
STU1189,Aadhya Verma,BCA,6,49,7.33,6.33,35,65,2,46,1,-1.0
STU1190,Vihaan Sharma,B.Tech Mechanical,6,53,6.48,5.28,62,57,2,46,1,-1.2
STU1191,Navya Mehta,BCA,8,61,7.02,6.0,48,56,2,56,1,-1.02
STU1192,Vivaan Nair,B.Tech Electronics,7,51,7.53,6.4,52,53,2,48,1,-1.13
STU1193,Manish Joshi,B.Tech Mechanical,4,59,6.53,5.64,54,45,2,60,1,-0.89
STU1194,Myra Joshi,B.Tech Electronics,5,64,6.71,6.31,47,56,3,58,1,-0.4
STU1195,Neha Iyer,B.Tech Mechanical,3,64,6.26,5.39,50,62,2,46,1,-0.87
STU1196,Rahul Singh,MCA,6,60,6.63,6.23,54,56,2,37,1,-0.4
STU1197,Myra Das,B.Tech Electronics,3,47,6.8,5.9,53,54,2,60,1,-0.9
STU1198,Aadhya Singh,MCA,2,45,6.17,5.77,62,51,2,51,1,-0.4
STU1199,Arjun Sharma,MCA,7,54,6.97,6.11,54,51,3,60,1,-0.86
STU1200,Kavya Bose,MCA,2,62,7.32,6.4,49,59,1,54,1,-0.92
STU1201,Krishna Bose,B.Tech Electronics,8,49,6.5,5.77,46,52,2,47,1,-0.73
STU1202,Shreya Bose,MBA,3,56,7.69,6.4,49,52,2,50,1,-1.29
STU1203,Zoya Malhotra,B.Tech Electronics,6,61,7.48,6.4,62,57,2,56,1,-1.08
STU1204,Tanvi Joshi,BCA,3,59,6.98,6.08,44,64,2,56,1,-0.9
STU1205,Atharva Bose,MBA,2,54,6.67,5.99,50,59,2,46,1,-0.68
STU1206,Amit Mishra,B.Tech Mechanical,3,57,6.86,5.92,54,56,2,58,1,-0.94
STU1207,Deepak Reddy,B.Tech Electronics,6,48,6.97,6.05,55,53,1,60,1,-0.92
STU1208,Amit Das,B.Tech Computer Science,2,54,6.53,5.36,58,64,2,59,1,-1.17
STU1209,Amit Mishra,B.Tech Mechanical,4,60,6.99,5.49,45,54,1,45,1,-1.5
STU1210,Ayaan Chopra,B.Tech Electronics,7,47,7.35,6.4,44,51,1,46,1,-0.95
STU1211,Sai Singh,B.Tech Mechanical,7,52,7.17,6.38,30,64,2,60,1,-0.79
STU1212,Vikram Reddy,B.Tech Electronics,6,54,6.95,5.87,46,51,2,44,1,-1.08
STU1213,Sai Malhotra,MBA,2,48,7.77,6.4,58,60,1,39,1,-1.37
STU1214,Ananya Mishra,B.Tech Mechanical,7,54,6.61,5.73,51,62,2,60,1,-0.88
STU1215,Arjun Kapoor,MBA,4,46,6.76,6.36,55,68,3,60,1,-0.4
STU1216,Simran Verma,BCA,6,53,6.77,6.17,49,68,1,52,1,-0.6
STU1217,Aarav Mishra,B.Tech Electronics,6,60,6.55,5.54,42,53,2,42,1,-1.01
STU1218,Rahul Chopra,B.Tech Mechanical,4,60,6.0,5.46,41,52,2,56,1,-0.54
STU1219,Pooja Das,BCA,4,47,7.8,6.4,54,64,2,48,1,-1.4
STU1220,Shaurya Verma,B.Tech Mechanical,6,52,7.76,6.4,60,61,3,43,1,-1.36
STU1221,Pari Chopra,BCA,2,52,6.05,5.27,62,60,1,56,1,-0.78
STU1222,Rahul Chopra,MCA,6,57,7.45,6.4,47,61,1,55,1,-1.05
STU1223,Vihaan Rao,B.Tech Mechanical,6,57,7.42,6.4,50,50,2,49,1,-1.02
STU1224,Vivaan Rao,B.Tech Electronics,2,64,7.27,6.4,54,66,1,54,1,-0.87
STU1225,Krishna Malhotra,B.Tech Computer Science,8,54,6.91,5.82,61,55,1,56,1,-1.09
STU1226,Saanvi Reddy,MCA,6,59,6.14,5.4,34,56,2,40,1,-0.74
STU1227,Saanvi Reddy,BCA,2,59,6.54,5.64,48,55,2,51,1,-0.9
STU1228,Ayaan Kulkarni,MCA,6,58,6.12,5.0,46,49,2,48,1,-1.12
STU1229,Ishaan Chatterjee,BCA,8,55,6.29,5.51,43,55,2,54,1,-0.78
STU1230,Atharva Reddy,B.Tech Mechanical,3,55,6.65,5.8,37,62,2,52,1,-0.85
STU1231,Kavya Kumar,MBA,8,44,7.75,6.4,46,65,2,50,1,-1.35
STU1232,Aditya Gupta,B.Tech Computer Science,3,58,6.54,5.38,42,64,2,45,1,-1.16
STU1233,Shreya Singh,B.Tech Electronics,8,51,6.33,5.28,49,50,2,43,1,-1.05
STU1234,Pooja Joshi,MCA,7,48,7.18,6.37,47,53,2,42,1,-0.81
STU1235,Tanvi Kumar,MCA,6,47,7.64,6.4,62,44,2,53,1,-1.24
STU1236,Navya Verma,B.Tech Mechanical,4,59,7.17,6.18,54,62,2,41,1,-0.99
STU1237,Ayaan Verma,MCA,5,56,7.4,6.4,44,54,2,52,1,-1.0
STU1238,Meera Mishra,BCA,5,57,6.46,5.45,30,61,2,51,1,-1.01
STU1239,Neha Nair,B.Tech Electronics,7,64,7.06,6.35,50,53,1,36,1,-0.71
STU1240,Myra Mishra,BCA,3,45,7.39,6.4,41,53,2,52,1,-0.99
STU1241,Vikram Bose,B.Tech Computer Science,4,47,7.23,6.4,48,43,2,56,1,-0.83
STU1242,Tanvi Joshi,B.Tech Mechanical,4,58,7.08,6.04,51,63,1,51,1,-1.04
STU1243,Vikram Verma,B.Tech Computer Science,6,61,6.8,5.53,35,65,1,56,1,-1.27
STU1244,Navya Bose,MBA,7,47,7.19,5.97,40,45,1,49,1,-1.22
STU1245,Saanvi Gupta,BCA,4,58,6.98,6.28,59,64,1,55,1,-0.7
STU1246,Reyansh Reddy,B.Tech Mechanical,6,64,7.02,6.4,52,59,2,48,1,-0.62
STU1247,Meera Chatterjee,B.Tech Mechanical,7,45,6.42,5.73,51,65,2,51,1,-0.69
STU1248,Ananya Chopra,MCA,6,54,6.74,6.15,43,53,2,45,1,-0.59
STU1249,Isha Kumar,BCA,6,52,6.39,5.78,45,51,2,52,1,-0.61
STU1250,Aarav Sharma,B.Tech Computer Science,2,46,6.68,5.77,33,50,2,46,1,-0.91
